<Header>
"FileVersion,2.0"
"SoftwareVersion,2.3.0.44"
"SystemType,Gen3"
</Header>
<Sample_Attributes>
"ID,01014"
"Owner,Administrator"
"Comments,"
"Date,20220128"
"GeneRLF,NS_IO_360_v1.0"
"SystemAPF,n6_vDV1"
"AssayType,Non Specific"
</Sample_Attributes>
<Lane_Attributes>
"ID,2"
"FovCount,194"
"FovCounted,193"
"ScannerID,1706P0203"
"StagePosition,1"
"BindingDensity,1.63"
"CartridgeID,30102613280522-01"
"CartridgeBarcode,30102613280522"
</Lane_Attributes>
<Code_Summary>
"CodeClass,Name,Accession,Count"
"Endogenous,TNFRSF1A,NM_001065.2,1572"
"Endogenous,DKK1,NM_012242.2,14"
"Endogenous,FANCA,NM_001018112.1,172"
"Endogenous,TNF,NM_000594.3,326"
"Endogenous,LTB,NM_002341.1,215"
"Endogenous,PPARGC1B,NM_001172699.1,115"
"Endogenous,RPS6KB1,NM_001272042.1,442"
"Endogenous,CD38,NM_001775.2,59"
"Endogenous,DTX3L,NM_138287.3,1228"
"Endogenous,TMEM173,NM_198282.1,734"
"Endogenous,NEIL1,NM_024608.2,351"
"Endogenous,HELLS,NM_001289067.1,530"
"Endogenous,TGFBR1,NM_001130916.2,1689"
"Endogenous,MB21D1,NM_138441.2,224"
"Endogenous,CCR2,NM_001123041.2,91"
"Endogenous,MSH2,NM_000251.1,891"
"Endogenous,RAD51,NM_133487.3,120"
"Endogenous,TNFRSF18,NM_148901.1,66"
"Endogenous,FCGR3A/B,NM_000570.4,1859"
"Endogenous,STAT1,NM_007315.3,4220"
"Endogenous,CTSS,NM_004079.3,2863"
"Endogenous,PDK1,NM_002610.3,248"
"Endogenous,ITGAV,NM_001144999.2,3344"
"Endogenous,ANGPT1,NM_001199859.1,99"
"Endogenous,BCL6B,NM_181844.3,113"
"Endogenous,CDH2,NM_001792.3,530"
"Endogenous,CSF3R,NM_000760.3,423"
"Endogenous,RELB,NM_006509.3,408"
"Endogenous,CXCL16,NM_001100812.1,607"
"Endogenous,IL6R,NM_000565.3,157"
"Endogenous,PDGFA,NM_033023.4,177"
"Endogenous,PIK3R1,NM_001242466.1,715"
"Endogenous,HK1,NM_000188.2,1311"
"Endogenous,AXL,NM_001699.4,504"
"Endogenous,HK2,NM_000189.4,896"
"Endogenous,PDGFRB,NM_002609.3,3354"
"Endogenous,FADD,NM_003824.3,3706"
"Endogenous,CD74,NM_001025159.2,15141"
"Endogenous,RIPK2,NM_003821.5,474"
"Endogenous,CD45RB,ENST00000367367.1,247"
"Endogenous,BAD,NM_004322.3,401"
"Endogenous,PKM,NM_001206796.2,8615"
"Endogenous,KLRB1,NM_002258.2,53"
"Endogenous,ADORA2A,NM_000675.5,132"
"Endogenous,IFIT1,NM_001270930.1,1752"
"Endogenous,UBE2T,NM_014176.1,389"
"Endogenous,RPL23,NM_000978.3,9301"
"Endogenous,ARG2,NM_001172.3,81"
"Endogenous,TGFBR2,NM_001024847.2,672"
"Endogenous,CRABP2,NM_001199723.1,12227"
"Endogenous,BLK,NM_001330465.1,12"
"Endogenous,CCL14,NM_032962.4,243"
"Endogenous,CCNB1,NM_031966.2,1093"
"Endogenous,STAT2,NM_005419.2,3903"
"Endogenous,IKBKB,NM_001190720.2,483"
"Endogenous,ZEB2,NM_001171653.1,1165"
"Endogenous,LRRC32,NM_005512.2,648"
"Endogenous,IL22RA1,NM_021258.2,44"
"Endogenous,ELOB,NM_007108.2,133"
"Endogenous,ITGA1,NM_181501.1,344"
"Endogenous,IL24,NM_001185158.1,47"
"Endogenous,PVRIG,NM_024070.3,263"
"Endogenous,RB1,NM_000321.2,1088"
"Endogenous,SRP54,NM_001146282.1,424"
"Endogenous,ICAM3,NM_002162.3,376"
"Endogenous,CCR5,NM_000579.3,163"
"Endogenous,CTLA4,NM_001037631.2,76"
"Endogenous,GLS,NM_014905.4,717"
"Endogenous,ITGAE,NM_002208.4,644"
"Endogenous,MET,NM_000245.2,85"
"Endogenous,WNT3A,NM_033131.3,22"
"Endogenous,TYMP,NM_001113755.2,5178"
"Endogenous,IFI16,NM_001206567.1,897"
"Endogenous,PVR,NM_001135768.2,229"
"Endogenous,P4HA2,NM_001017973.1,315"
"Endogenous,BRIP1,NM_032043.2,317"
"Endogenous,ESR1,NM_000125.2,2923"
"Endogenous,DAB2,NM_001244871.1,658"
"Endogenous,DUSP1,NM_004417.3,740"
"Endogenous,CD8B,NM_172213.2,79"
"Endogenous,ACVR1C,NM_145259.2,35"
"Endogenous,IL15,NM_000585.4,30"
"Endogenous,KIR3DL1,NM_001322168.1,13"
"Endogenous,CDH1,NM_004360.3,8486"
"Endogenous,HES1,NM_005524.2,1989"
"Endogenous,IHH,NM_002181.2,20"
"Endogenous,CCL19,NM_006274.2,345"
"Endogenous,C2,NM_000063.5,241"
"Endogenous,TLR7,NM_016562.3,78"
"Endogenous,IL2RA,NM_000417.2,37"
"Endogenous,PRKAA2,NM_006252.3,40"
"Endogenous,COL11A2,NM_001163771.1,32"
"Endogenous,TNFRSF10D,NM_003840.4,36"
"Endogenous,SIGLEC8,NM_014442.2,54"
"Endogenous,PC,NM_000920.3,166"
"Endogenous,IL17A,NM_002190.2,53"
"Endogenous,GLI1,NM_005269.2,51"
"Endogenous,GNG4,NM_001098721.1,63"
"Endogenous,LDHB,NM_001174097.2,808"
"Endogenous,DTX4,NM_015177.1,461"
"Endogenous,CD3G,NM_000073.2,21"
"Endogenous,S100A8,NM_002964.4,80"
"Endogenous,ZC3H12A,NM_025079.2,100"
"Endogenous,IER3,NM_003897.3,812"
"Endogenous,CD4,NM_000616.4,151"
"Endogenous,S100A12,NM_005621.1,42"
"Endogenous,CD6,NM_001254751.1,122"
"Endogenous,CD163,NM_203416.2,729"
"Endogenous,DUSP2,NM_004418.3,45"
"Endogenous,HERC6,NM_001165136.1,374"
"Endogenous,MRC1,NM_002438.2,96"
"Endogenous,DLL4,NM_019074.2,179"
"Endogenous,SAMSN1,NM_001256370.1,556"
"Endogenous,CD28,NM_001243077.1,91"
"Endogenous,TAP2,NM_018833.2,749"
"Endogenous,ICOS,NM_012092.3,52"
"Endogenous,TNFSF12,NM_003809.2,776"
"Endogenous,IFITM2,NM_006435.2,4922"
"Endogenous,DNMT1,NM_001130823.2,1391"
"Endogenous,TNFSF8,NM_001244.3,85"
"Endogenous,TGFB2,NM_001135599.3,123"
"Endogenous,TMEM140,NM_018295.3,283"
"Endogenous,COL11A1,NM_001854.3,6891"
"Endogenous,GIMAP6,NR_024115.1,117"
"Endogenous,IRF4,NM_002460.1,214"
"Endogenous,BNIP3,NM_004052.3,221"
"Endogenous,FPR3,NM_002030.4,857"
"Endogenous,HLA-C,NM_002117.4,4264"
"Endogenous,VEGFC,NM_005429.4,305"
"Endogenous,SIGLEC1,NM_023068.3,487"
"Endogenous,BID,NM_001196.3,144"
"Endogenous,MAPK10,NM_001318067.1,32"
"Endogenous,FCN1,NM_002003.4,40"
"Endogenous,H2AFX,NM_002105.2,196"
"Endogenous,CBLC,NM_001130852.1,130"
"Endogenous,CASP3,NM_032991.2,680"
"Endogenous,PIAS4,NM_015897.2,593"
"Endogenous,HLA-DRA,NM_019111.3,6785"
"Endogenous,ULBP2,NM_025217.2,68"
"Endogenous,CASP1,NM_001223.4,214"
"Endogenous,MS4A2,NM_000139.3,284"
"Endogenous,HSD11B1,NM_181755.2,30"
"Endogenous,GAS1,NM_002048.2,869"
"Endogenous,FUT4,NM_002033.3,208"
"Endogenous,CSF1,NM_000757.5,317"
"Endogenous,FAM30A,NR_026800.2,46"
"Endogenous,ITPK1,NM_001142593.2,1268"
"Endogenous,BCAT1,NM_005504.6,344"
"Endogenous,CD80,NM_005191.3,198"
"Endogenous,C1QB,NM_000491.3,2311"
"Endogenous,RELN,NM_005045.3,25"
"Endogenous,ICAM5,NM_003259.3,18"
"Endogenous,MAML2,NM_032427.1,156"
"Endogenous,OLR1,NM_002543.3,755"
"Endogenous,NFKBIE,NM_004556.2,179"
"Endogenous,WNT11,XM_011545241.2,34"
"Endogenous,LILRA3,NM_001172654.2,14"
"Endogenous,TNFSF13B,NM_001145645.2,176"
"Endogenous,TDO2,NM_005651.3,157"
"Endogenous,MAP3K5,NM_005923.3,177"
"Endogenous,HLA-F,NM_001098479.1,490"
"Endogenous,CD3E,NM_000733.3,146"
"Endogenous,RRM2,NM_001034.1,1340"
"Endogenous,C7,NM_000587.2,58"
"Endogenous,TNFRSF14,NM_003820.3,829"
"Endogenous,FCGRT,NM_004107.4,3464"
"Endogenous,WNT2,NM_003391.2,99"
"Endogenous,MICB,NM_005931.3,244"
"Endogenous,HMGA1,NM_145902.2,759"
"Endogenous,IL21R,NM_021798.3,38"
"Endogenous,CD300A,NM_001256841.1,189"
"Endogenous,TWIST1,NM_000474.3,138"
"Endogenous,IL1RN,NM_000577.3,74"
"Endogenous,CXCL1,NM_001511.3,40"
"Endogenous,SFXN1,NM_001322977.1,760"
"Endogenous,GNLY,NM_012483.3,84"
"Endogenous,NID2,NM_007361.3,1442"
"Endogenous,NECTIN1,NM_002855.4,549"
"Endogenous,SERPINA1,NM_001127702.1,133"
"Endogenous,PDGFB,NM_002608.2,200"
"Endogenous,HLA-B,NM_005514.6,22468"
"Endogenous,VCAM1,NM_001078.3,713"
"Endogenous,HLA-DPB1,NM_002121.5,2714"
"Endogenous,HLA-DOA,NM_002119.3,112"
"Endogenous,GBP2,NM_004120.4,525"
"Endogenous,ATM,NM_000051.3,845"
"Endogenous,PSMB8,NM_004159.4,838"
"Endogenous,MLH1,NM_000249.2,779"
"Endogenous,PLA1A,NM_015900.2,35"
"Endogenous,NT5E,NM_002526.3,432"
"Endogenous,PALMD,NM_017734.4,162"
"Endogenous,UBA7,NM_003335.2,532"
"Endogenous,PIK3CD,NM_001350234.1,111"
"Endogenous,NOD2,NM_022162.1,88"
"Endogenous,CEACAM3,NM_001277163.2,15"
"Endogenous,RIPK3,NM_006871.3,112"
"Endogenous,IL1R2,NR_048564.1,32"
"Endogenous,JAK1,NM_002227.1,1219"
"Endogenous,ENO1,NM_001428.3,2938"
"Endogenous,LILRA1,NM_001278318.1,55"
"Endogenous,BBS1,NM_024649.4,169"
"Endogenous,MYD88,NM_002468.3,1135"
"Endogenous,CXCR3,NM_001142797.1,55"
"Endogenous,CD1C,NM_001765.2,25"
"Endogenous,TLR9,NM_017442.2,61"
"Endogenous,CCL7,NM_006273.3,69"
"Endogenous,CPA3,NM_001870.2,1846"
"Endogenous,SH2D1A,NM_001114937.2,72"
"Endogenous,CCR4,NM_005508.4,108"
"Endogenous,HDAC4,NM_006037.3,176"
"Endogenous,POLD1,NM_001256849.1,175"
"Endogenous,PTPN11,NM_001330437.1,1690"
"Endogenous,JAK2,NM_004972.2,967"
"Endogenous,WNT10A,NM_025216.2,47"
"Endogenous,ITGB2,NM_000211.3,1675"
"Endogenous,TYMS,NM_001071.1,634"
"Endogenous,KAT2B,NM_003884.4,571"
"Endogenous,ITGA6,NM_001316306.1,448"
"Endogenous,TBX21,NM_013351.1,29"
"Endogenous,BRCA1,NM_007294.3,255"
"Endogenous,COL17A1,NM_000494.3,151"
"Endogenous,BIRC3,NM_001165.4,43"
"Endogenous,KRAS,NM_004985.3,658"
"Endogenous,IL11RA,NM_147162.1,127"
"Endogenous,SIRPA,NM_001040023.1,445"
"Endogenous,CEBPB,NM_005194.3,1065"
"Endogenous,VTCN1,NM_001253849.1,701"
"Endogenous,SGK1,NM_005627.3,830"
"Endogenous,NLRC5,NM_032206.4,371"
"Endogenous,CCL8,NM_005623.2,257"
"Endogenous,TRAF1,NM_001190945.1,298"
"Endogenous,ADAM12,NM_003474.5,2706"
"Endogenous,MMRN2,NM_024756.2,246"
"Endogenous,PTGS2,NM_000963.1,72"
"Endogenous,SMAD5,NM_005903.5,956"
"Endogenous,LCK,NM_005356.4,157"
"Endogenous,ITGB3,NM_000212.2,83"
"Endogenous,FCGR2B,NM_001002273.1,413"
"Endogenous,NRAS,NM_002524.4,1228"
"Endogenous,IL34,NM_001172771.1,67"
"Endogenous,LAMA1,NM_005559.3,102"
"Endogenous,CLEC4E,NM_014358.3,76"
"Endogenous,IL18R1,NM_001282399.1,79"
"Endogenous,MFNG,NM_002405.3,106"
"Endogenous,TTC30A,NM_152275.3,344"
"Endogenous,TNFRSF10C,NM_003841.3,73"
"Positive,POS_C(8),ERCC_00002.1,2224"
"Positive,POS_A(128),ERCC_00117.1,23254"
"Positive,POS_F(0.125),ERCC_00034.1,66"
"Positive,POS_D(2),ERCC_00092.1,503"
"Positive,POS_B(32),ERCC_00112.1,8647"
"Positive,POS_E(0.5),ERCC_00035.1,88"
"Negative,NEG_C(0),ERCC_00019.1,22"
"Negative,NEG_D(0),ERCC_00076.1,14"
"Negative,NEG_E(0),ERCC_00098.1,26"
"Negative,NEG_A(0),ERCC_00096.1,12"
"Negative,NEG_H(0),ERCC_00154.1,21"
"Negative,NEG_G(0),ERCC_00144.1,13"
"Negative,NEG_F(0),ERCC_00126.1,17"
"Negative,NEG_B(0),ERCC_00041.1,18"
"Housekeeping,UBB,NM_018955.3,15704"
"Housekeeping,PUM1,NM_001020658.1,1478"
"Housekeeping,TLK2,NM_006852.3,533"
"Housekeeping,DNAJC14,NM_032364.5,972"
"Housekeeping,SF3A1,NM_005877.4,1190"
"Housekeeping,POLR2A,NM_000937.2,2452"
"Housekeeping,SDHA,NM_004168.3,2032"
"Housekeeping,STK11IP,NM_052902.2,359"
"Housekeeping,NRDE2,NM_017970.3,369"
"Housekeeping,TBP,NM_001172085.1,411"
"Housekeeping,OAZ1,NM_004152.2,8339"
"Housekeeping,TBC1D10B,NM_015527.3,594"
"Housekeeping,GUSB,NM_000181.1,638"
"Housekeeping,PSMC4,NM_006503.2,1265"
"Housekeeping,TFRC,NM_003234.1,389"
"Housekeeping,ABCF1,NM_001090.2,870"
"Housekeeping,TMUB2,NM_177441.2,527"
"Housekeeping,MRPL19,NM_014763.3,675"
"Housekeeping,G6PD,NM_000402.4,342"
"Housekeeping,ERCC3,NM_000122.1,1163"
</Code_Summary>
<Messages>
</Messages>
