<Header>
"FileVersion,2.0"
"SoftwareVersion,2.3.0.44"
"SystemType,Gen3"
</Header>
<Sample_Attributes>
"ID,01003-C3"
"Owner,Administrator"
"Comments,"
"Date,20220128"
"GeneRLF,NS_IO_360_v1.0"
"SystemAPF,n6_vDV1"
"AssayType,Non Specific"
</Sample_Attributes>
<Lane_Attributes>
"ID,7"
"FovCount,194"
"FovCounted,192"
"ScannerID,1706P0203"
"StagePosition,1"
"BindingDensity,0.38"
"CartridgeID,30102613280522-01"
"CartridgeBarcode,30102613280522"
</Lane_Attributes>
<Code_Summary>
"CodeClass,Name,Accession,Count"
"Endogenous,MSH2,NM_000251.1,198"
"Endogenous,RAD51,NM_133487.3,27"
"Endogenous,TNFRSF18,NM_148901.1,31"
"Endogenous,FCGR3A/B,NM_000570.4,351"
"Endogenous,STAT1,NM_007315.3,2080"
"Endogenous,CTSS,NM_004079.3,3944"
"Endogenous,PDK1,NM_002610.3,850"
"Endogenous,ITGAV,NM_001144999.2,873"
"Endogenous,ANGPT1,NM_001199859.1,30"
"Endogenous,BCL6B,NM_181844.3,21"
"Endogenous,CDH2,NM_001792.3,38"
"Endogenous,CSF3R,NM_000760.3,88"
"Endogenous,RELB,NM_006509.3,109"
"Endogenous,CXCL16,NM_001100812.1,275"
"Endogenous,IL6R,NM_000565.3,78"
"Endogenous,PDGFA,NM_033023.4,47"
"Endogenous,PIK3R1,NM_001242466.1,153"
"Endogenous,HK1,NM_000188.2,203"
"Endogenous,AXL,NM_001699.4,93"
"Endogenous,HK2,NM_000189.4,110"
"Endogenous,PDGFRB,NM_002609.3,309"
"Endogenous,FADD,NM_003824.3,87"
"Endogenous,CD74,NM_001025159.2,9687"
"Endogenous,RIPK2,NM_003821.5,172"
"Endogenous,CD45RB,ENST00000367367.1,158"
"Endogenous,BAD,NM_004322.3,52"
"Endogenous,PKM,NM_001206796.2,1167"
"Endogenous,KLRB1,NM_002258.2,86"
"Endogenous,ADORA2A,NM_000675.5,38"
"Endogenous,IFIT1,NM_001270930.1,60"
"Endogenous,UBE2T,NM_014176.1,41"
"Endogenous,RPL23,NM_000978.3,3322"
"Endogenous,ARG2,NM_001172.3,28"
"Endogenous,TGFBR2,NM_001024847.2,450"
"Endogenous,CRABP2,NM_001199723.1,975"
"Endogenous,BLK,NM_001330465.1,22"
"Endogenous,CCL14,NM_032962.4,247"
"Endogenous,CCNB1,NM_031966.2,118"
"Endogenous,STAT2,NM_005419.2,874"
"Endogenous,IKBKB,NM_001190720.2,112"
"Endogenous,ZEB2,NM_001171653.1,548"
"Endogenous,LRRC32,NM_005512.2,189"
"Endogenous,IL22RA1,NM_021258.2,26"
"Endogenous,ELOB,NM_007108.2,44"
"Endogenous,ITGA1,NM_181501.1,82"
"Endogenous,IL24,NM_001185158.1,20"
"Endogenous,PVRIG,NM_024070.3,72"
"Endogenous,RB1,NM_000321.2,454"
"Endogenous,SRP54,NM_001146282.1,196"
"Endogenous,ICAM3,NM_002162.3,276"
"Endogenous,CCR5,NM_000579.3,252"
"Endogenous,CTLA4,NM_001037631.2,116"
"Endogenous,GLS,NM_014905.4,77"
"Endogenous,ITGAE,NM_002208.4,298"
"Endogenous,MET,NM_000245.2,59"
"Endogenous,WNT3A,NM_033131.3,15"
"Endogenous,TYMP,NM_001113755.2,638"
"Endogenous,IFI16,NM_001206567.1,410"
"Endogenous,PVR,NM_001135768.2,24"
"Endogenous,P4HA2,NM_001017973.1,101"
"Endogenous,BRIP1,NM_032043.2,46"
"Endogenous,ESR1,NM_000125.2,863"
"Endogenous,DAB2,NM_001244871.1,226"
"Endogenous,DUSP1,NM_004417.3,241"
"Endogenous,CD8B,NM_172213.2,76"
"Endogenous,ACVR1C,NM_145259.2,33"
"Endogenous,IL15,NM_000585.4,61"
"Endogenous,KIR3DL1,NM_001322168.1,28"
"Endogenous,CDH1,NM_004360.3,1355"
"Endogenous,HES1,NM_005524.2,267"
"Endogenous,IHH,NM_002181.2,25"
"Endogenous,CCL19,NM_006274.2,52"
"Endogenous,C2,NM_000063.5,130"
"Endogenous,TLR7,NM_016562.3,46"
"Endogenous,IL2RA,NM_000417.2,36"
"Endogenous,PRKAA2,NM_006252.3,22"
"Endogenous,COL11A2,NM_001163771.1,17"
"Endogenous,TNFRSF10D,NM_003840.4,28"
"Endogenous,SIGLEC8,NM_014442.2,35"
"Endogenous,PC,NM_000920.3,44"
"Endogenous,IL17A,NM_002190.2,22"
"Endogenous,GLI1,NM_005269.2,21"
"Endogenous,GNG4,NM_001098721.1,16"
"Endogenous,LDHB,NM_001174097.2,315"
"Endogenous,DTX4,NM_015177.1,37"
"Endogenous,CD3G,NM_000073.2,60"
"Endogenous,S100A8,NM_002964.4,70"
"Endogenous,ZC3H12A,NM_025079.2,28"
"Endogenous,IER3,NM_003897.3,317"
"Endogenous,CD4,NM_000616.4,57"
"Endogenous,S100A12,NM_005621.1,21"
"Endogenous,CD6,NM_001254751.1,76"
"Endogenous,CD163,NM_203416.2,289"
"Endogenous,DUSP2,NM_004418.3,28"
"Endogenous,HERC6,NM_001165136.1,59"
"Endogenous,MRC1,NM_002438.2,201"
"Endogenous,DLL4,NM_019074.2,41"
"Endogenous,SAMSN1,NM_001256370.1,383"
"Endogenous,CD28,NM_001243077.1,68"
"Endogenous,TAP2,NM_018833.2,255"
"Endogenous,ICOS,NM_012092.3,78"
"Endogenous,TNFSF12,NM_003809.2,95"
"Endogenous,IFITM2,NM_006435.2,602"
"Endogenous,DNMT1,NM_001130823.2,269"
"Endogenous,TNFSF8,NM_001244.3,42"
"Endogenous,TGFB2,NM_001135599.3,88"
"Endogenous,TMEM140,NM_018295.3,91"
"Endogenous,COL11A1,NM_001854.3,513"
"Endogenous,GIMAP6,NR_024115.1,68"
"Endogenous,IRF4,NM_002460.1,673"
"Endogenous,BNIP3,NM_004052.3,135"
"Endogenous,FPR3,NM_002030.4,394"
"Endogenous,HLA-C,NM_002117.4,1252"
"Endogenous,VEGFC,NM_005429.4,133"
"Endogenous,SIGLEC1,NM_023068.3,40"
"Endogenous,BID,NM_001196.3,53"
"Endogenous,MAPK10,NM_001318067.1,26"
"Endogenous,FCN1,NM_002003.4,32"
"Endogenous,H2AFX,NM_002105.2,52"
"Endogenous,CBLC,NM_001130852.1,22"
"Endogenous,CASP3,NM_032991.2,399"
"Endogenous,PIAS4,NM_015897.2,81"
"Endogenous,HLA-DRA,NM_019111.3,10826"
"Endogenous,ULBP2,NM_025217.2,18"
"Endogenous,CASP1,NM_001223.4,177"
"Endogenous,MS4A2,NM_000139.3,53"
"Endogenous,HSD11B1,NM_181755.2,22"
"Endogenous,GAS1,NM_002048.2,40"
"Endogenous,FUT4,NM_002033.3,53"
"Endogenous,CSF1,NM_000757.5,80"
"Endogenous,FAM30A,NR_026800.2,137"
"Endogenous,ITPK1,NM_001142593.2,214"
"Endogenous,BCAT1,NM_005504.6,96"
"Endogenous,CD80,NM_005191.3,39"
"Endogenous,C1QB,NM_000491.3,1721"
"Endogenous,RELN,NM_005045.3,19"
"Endogenous,ICAM5,NM_003259.3,17"
"Endogenous,MAML2,NM_032427.1,56"
"Endogenous,OLR1,NM_002543.3,178"
"Endogenous,NFKBIE,NM_004556.2,70"
"Endogenous,WNT11,XM_011545241.2,27"
"Endogenous,LILRA3,NM_001172654.2,25"
"Endogenous,TNFSF13B,NM_001145645.2,143"
"Endogenous,TDO2,NM_005651.3,63"
"Endogenous,MAP3K5,NM_005923.3,127"
"Endogenous,HLA-F,NM_001098479.1,205"
"Endogenous,CD3E,NM_000733.3,149"
"Endogenous,RRM2,NM_001034.1,223"
"Endogenous,C7,NM_000587.2,79"
"Endogenous,TNFRSF14,NM_003820.3,265"
"Endogenous,FCGRT,NM_004107.4,379"
"Endogenous,WNT2,NM_003391.2,89"
"Endogenous,MICB,NM_005931.3,109"
"Endogenous,HMGA1,NM_145902.2,91"
"Endogenous,IL21R,NM_021798.3,38"
"Endogenous,CD300A,NM_001256841.1,45"
"Endogenous,TWIST1,NM_000474.3,14"
"Endogenous,IL1RN,NM_000577.3,18"
"Endogenous,CXCL1,NM_001511.3,19"
"Endogenous,SFXN1,NM_001322977.1,285"
"Endogenous,GNLY,NM_012483.3,197"
"Endogenous,NID2,NM_007361.3,182"
"Endogenous,NECTIN1,NM_002855.4,114"
"Endogenous,SERPINA1,NM_001127702.1,225"
"Endogenous,PDGFB,NM_002608.2,27"
"Endogenous,HLA-B,NM_005514.6,6006"
"Endogenous,VCAM1,NM_001078.3,286"
"Endogenous,HLA-DPB1,NM_002121.5,4927"
"Endogenous,HLA-DOA,NM_002119.3,93"
"Endogenous,GBP2,NM_004120.4,287"
"Endogenous,ATM,NM_000051.3,620"
"Endogenous,PSMB8,NM_004159.4,412"
"Endogenous,MLH1,NM_000249.2,165"
"Endogenous,PLA1A,NM_015900.2,42"
"Endogenous,NT5E,NM_002526.3,95"
"Endogenous,PALMD,NM_017734.4,53"
"Endogenous,UBA7,NM_003335.2,143"
"Endogenous,PIK3CD,NM_001350234.1,54"
"Endogenous,NOD2,NM_022162.1,80"
"Endogenous,CEACAM3,NM_001277163.2,23"
"Endogenous,RIPK3,NM_006871.3,70"
"Endogenous,IL1R2,NR_048564.1,20"
"Endogenous,JAK1,NM_002227.1,377"
"Endogenous,ENO1,NM_001428.3,655"
"Endogenous,LILRA1,NM_001278318.1,37"
"Endogenous,BBS1,NM_024649.4,70"
"Endogenous,MYD88,NM_002468.3,148"
"Endogenous,CXCR3,NM_001142797.1,39"
"Endogenous,CD1C,NM_001765.2,15"
"Endogenous,TLR9,NM_017442.2,35"
"Endogenous,CCL7,NM_006273.3,19"
"Endogenous,CPA3,NM_001870.2,961"
"Endogenous,SH2D1A,NM_001114937.2,75"
"Endogenous,CCR4,NM_005508.4,104"
"Endogenous,HDAC4,NM_006037.3,51"
"Endogenous,POLD1,NM_001256849.1,35"
"Endogenous,PTPN11,NM_001330437.1,455"
"Endogenous,JAK2,NM_004972.2,414"
"Endogenous,WNT10A,NM_025216.2,68"
"Endogenous,ITGB2,NM_000211.3,380"
"Endogenous,TYMS,NM_001071.1,99"
"Endogenous,KAT2B,NM_003884.4,392"
"Endogenous,ITGA6,NM_001316306.1,397"
"Endogenous,TBX21,NM_013351.1,31"
"Endogenous,BRCA1,NM_007294.3,52"
"Endogenous,COL17A1,NM_000494.3,31"
"Endogenous,BIRC3,NM_001165.4,44"
"Endogenous,KRAS,NM_004985.3,196"
"Endogenous,IL11RA,NM_147162.1,51"
"Endogenous,SIRPA,NM_001040023.1,172"
"Endogenous,CEBPB,NM_005194.3,293"
"Endogenous,VTCN1,NM_001253849.1,276"
"Endogenous,SGK1,NM_005627.3,252"
"Endogenous,NLRC5,NM_032206.4,127"
"Endogenous,CCL8,NM_005623.2,124"
"Endogenous,TRAF1,NM_001190945.1,65"
"Endogenous,ADAM12,NM_003474.5,436"
"Endogenous,MMRN2,NM_024756.2,96"
"Endogenous,PTGS2,NM_000963.1,40"
"Endogenous,SMAD5,NM_005903.5,280"
"Endogenous,LCK,NM_005356.4,154"
"Endogenous,ITGB3,NM_000212.2,50"
"Endogenous,FCGR2B,NM_001002273.1,452"
"Endogenous,NRAS,NM_002524.4,290"
"Endogenous,IL34,NM_001172771.1,50"
"Endogenous,LAMA1,NM_005559.3,54"
"Endogenous,CLEC4E,NM_014358.3,38"
"Endogenous,IL18R1,NM_001282399.1,75"
"Endogenous,MFNG,NM_002405.3,51"
"Endogenous,TTC30A,NM_152275.3,126"
"Endogenous,TNFRSF10C,NM_003841.3,107"
"Positive,POS_C(8),ERCC_00002.1,3552"
"Positive,POS_A(128),ERCC_00117.1,31296"
"Positive,POS_F(0.125),ERCC_00034.1,57"
"Positive,POS_D(2),ERCC_00092.1,602"
"Positive,POS_B(32),ERCC_00112.1,13062"
"Positive,POS_E(0.5),ERCC_00035.1,139"
"Negative,NEG_C(0),ERCC_00019.1,26"
"Negative,NEG_D(0),ERCC_00076.1,21"
"Negative,NEG_E(0),ERCC_00098.1,27"
"Negative,NEG_A(0),ERCC_00096.1,12"
"Negative,NEG_H(0),ERCC_00154.1,19"
"Negative,NEG_G(0),ERCC_00144.1,13"
"Negative,NEG_F(0),ERCC_00126.1,29"
"Negative,NEG_B(0),ERCC_00041.1,32"
"Housekeeping,UBB,NM_018955.3,5928"
"Housekeeping,PUM1,NM_001020658.1,451"
"Housekeeping,TLK2,NM_006852.3,135"
"Housekeeping,DNAJC14,NM_032364.5,112"
"Housekeeping,SF3A1,NM_005877.4,227"
"Housekeeping,POLR2A,NM_000937.2,342"
"Housekeeping,SDHA,NM_004168.3,286"
"Housekeeping,STK11IP,NM_052902.2,79"
"Housekeeping,NRDE2,NM_017970.3,159"
"Housekeeping,TBP,NM_001172085.1,195"
"Housekeeping,OAZ1,NM_004152.2,2365"
"Housekeeping,TBC1D10B,NM_015527.3,54"
"Housekeeping,GUSB,NM_000181.1,224"
"Housekeeping,PSMC4,NM_006503.2,205"
"Housekeeping,TFRC,NM_003234.1,207"
"Housekeeping,ABCF1,NM_001090.2,187"
"Housekeeping,TMUB2,NM_177441.2,55"
"Housekeeping,MRPL19,NM_014763.3,200"
"Housekeeping,G6PD,NM_000402.4,48"
"Housekeeping,ERCC3,NM_000122.1,423"
</Code_Summary>
<Messages>
</Messages>
