<Header>
"FileVersion,2.0"
"SoftwareVersion,2.3.0.44"
"SystemType,Gen3"
</Header>
<Sample_Attributes>
"ID,01014-C3"
"Owner,Administrator"
"Comments,"
"Date,20220128"
"GeneRLF,NS_IO_360_v1.0"
"SystemAPF,n6_vDV1"
"AssayType,Non Specific"
</Sample_Attributes>
<Lane_Attributes>
"ID,10"
"FovCount,194"
"FovCounted,193"
"ScannerID,1706P0203"
"StagePosition,1"
"BindingDensity,0.41"
"CartridgeID,30102613280522-01"
"CartridgeBarcode,30102613280522"
</Lane_Attributes>
<Code_Summary>
"CodeClass,Name,Accession,Count"
"Endogenous,MSH2,NM_000251.1,440"
"Endogenous,RAD51,NM_133487.3,16"
"Endogenous,TNFRSF18,NM_148901.1,39"
"Endogenous,FCGR3A/B,NM_000570.4,729"
"Endogenous,STAT1,NM_007315.3,1251"
"Endogenous,CTSS,NM_004079.3,1687"
"Endogenous,PDK1,NM_002610.3,142"
"Endogenous,ITGAV,NM_001144999.2,1529"
"Endogenous,ANGPT1,NM_001199859.1,76"
"Endogenous,BCL6B,NM_181844.3,37"
"Endogenous,CDH2,NM_001792.3,57"
"Endogenous,CSF3R,NM_000760.3,101"
"Endogenous,RELB,NM_006509.3,94"
"Endogenous,CXCL16,NM_001100812.1,280"
"Endogenous,IL6R,NM_000565.3,37"
"Endogenous,PDGFA,NM_033023.4,38"
"Endogenous,PIK3R1,NM_001242466.1,299"
"Endogenous,HK1,NM_000188.2,225"
"Endogenous,AXL,NM_001699.4,194"
"Endogenous,HK2,NM_000189.4,129"
"Endogenous,PDGFRB,NM_002609.3,865"
"Endogenous,FADD,NM_003824.3,488"
"Endogenous,CD74,NM_001025159.2,5368"
"Endogenous,RIPK2,NM_003821.5,157"
"Endogenous,CD45RB,ENST00000367367.1,96"
"Endogenous,BAD,NM_004322.3,68"
"Endogenous,PKM,NM_001206796.2,2884"
"Endogenous,KLRB1,NM_002258.2,29"
"Endogenous,ADORA2A,NM_000675.5,36"
"Endogenous,IFIT1,NM_001270930.1,446"
"Endogenous,UBE2T,NM_014176.1,40"
"Endogenous,RPL23,NM_000978.3,3545"
"Endogenous,ARG2,NM_001172.3,28"
"Endogenous,TGFBR2,NM_001024847.2,487"
"Endogenous,CRABP2,NM_001199723.1,2526"
"Endogenous,BLK,NM_001330465.1,19"
"Endogenous,CCL14,NM_032962.4,357"
"Endogenous,CCNB1,NM_031966.2,227"
"Endogenous,STAT2,NM_005419.2,1316"
"Endogenous,IKBKB,NM_001190720.2,109"
"Endogenous,ZEB2,NM_001171653.1,663"
"Endogenous,LRRC32,NM_005512.2,339"
"Endogenous,IL22RA1,NM_021258.2,36"
"Endogenous,ELOB,NM_007108.2,69"
"Endogenous,ITGA1,NM_181501.1,127"
"Endogenous,IL24,NM_001185158.1,22"
"Endogenous,PVRIG,NM_024070.3,58"
"Endogenous,RB1,NM_000321.2,418"
"Endogenous,SRP54,NM_001146282.1,216"
"Endogenous,ICAM3,NM_002162.3,134"
"Endogenous,CCR5,NM_000579.3,70"
"Endogenous,CTLA4,NM_001037631.2,24"
"Endogenous,GLS,NM_014905.4,79"
"Endogenous,ITGAE,NM_002208.4,251"
"Endogenous,MET,NM_000245.2,87"
"Endogenous,WNT3A,NM_033131.3,13"
"Endogenous,TYMP,NM_001113755.2,932"
"Endogenous,IFI16,NM_001206567.1,579"
"Endogenous,PVR,NM_001135768.2,51"
"Endogenous,P4HA2,NM_001017973.1,179"
"Endogenous,BRIP1,NM_032043.2,95"
"Endogenous,ESR1,NM_000125.2,651"
"Endogenous,DAB2,NM_001244871.1,326"
"Endogenous,DUSP1,NM_004417.3,228"
"Endogenous,CD8B,NM_172213.2,50"
"Endogenous,ACVR1C,NM_145259.2,60"
"Endogenous,IL15,NM_000585.4,28"
"Endogenous,KIR3DL1,NM_001322168.1,18"
"Endogenous,CDH1,NM_004360.3,3540"
"Endogenous,HES1,NM_005524.2,404"
"Endogenous,IHH,NM_002181.2,16"
"Endogenous,CCL19,NM_006274.2,70"
"Endogenous,C2,NM_000063.5,66"
"Endogenous,TLR7,NM_016562.3,53"
"Endogenous,IL2RA,NM_000417.2,34"
"Endogenous,PRKAA2,NM_006252.3,29"
"Endogenous,COL11A2,NM_001163771.1,17"
"Endogenous,TNFRSF10D,NM_003840.4,34"
"Endogenous,SIGLEC8,NM_014442.2,32"
"Endogenous,PC,NM_000920.3,103"
"Endogenous,IL17A,NM_002190.2,28"
"Endogenous,GLI1,NM_005269.2,25"
"Endogenous,GNG4,NM_001098721.1,17"
"Endogenous,LDHB,NM_001174097.2,393"
"Endogenous,DTX4,NM_015177.1,134"
"Endogenous,CD3G,NM_000073.2,20"
"Endogenous,S100A8,NM_002964.4,28"
"Endogenous,ZC3H12A,NM_025079.2,22"
"Endogenous,IER3,NM_003897.3,91"
"Endogenous,CD4,NM_000616.4,35"
"Endogenous,S100A12,NM_005621.1,18"
"Endogenous,CD6,NM_001254751.1,35"
"Endogenous,CD163,NM_203416.2,169"
"Endogenous,DUSP2,NM_004418.3,19"
"Endogenous,HERC6,NM_001165136.1,109"
"Endogenous,MRC1,NM_002438.2,87"
"Endogenous,DLL4,NM_019074.2,81"
"Endogenous,SAMSN1,NM_001256370.1,259"
"Endogenous,CD28,NM_001243077.1,55"
"Endogenous,TAP2,NM_018833.2,156"
"Endogenous,ICOS,NM_012092.3,24"
"Endogenous,TNFSF12,NM_003809.2,120"
"Endogenous,IFITM2,NM_006435.2,1088"
"Endogenous,DNMT1,NM_001130823.2,326"
"Endogenous,TNFSF8,NM_001244.3,67"
"Endogenous,TGFB2,NM_001135599.3,139"
"Endogenous,TMEM140,NM_018295.3,84"
"Endogenous,COL11A1,NM_001854.3,3524"
"Endogenous,GIMAP6,NR_024115.1,50"
"Endogenous,IRF4,NM_002460.1,72"
"Endogenous,BNIP3,NM_004052.3,187"
"Endogenous,FPR3,NM_002030.4,313"
"Endogenous,HLA-C,NM_002117.4,731"
"Endogenous,VEGFC,NM_005429.4,169"
"Endogenous,SIGLEC1,NM_023068.3,94"
"Endogenous,BID,NM_001196.3,74"
"Endogenous,MAPK10,NM_001318067.1,45"
"Endogenous,FCN1,NM_002003.4,22"
"Endogenous,H2AFX,NM_002105.2,44"
"Endogenous,CBLC,NM_001130852.1,32"
"Endogenous,CASP3,NM_032991.2,280"
"Endogenous,PIAS4,NM_015897.2,101"
"Endogenous,HLA-DRA,NM_019111.3,5723"
"Endogenous,ULBP2,NM_025217.2,26"
"Endogenous,CASP1,NM_001223.4,134"
"Endogenous,MS4A2,NM_000139.3,64"
"Endogenous,HSD11B1,NM_181755.2,22"
"Endogenous,GAS1,NM_002048.2,119"
"Endogenous,FUT4,NM_002033.3,62"
"Endogenous,CSF1,NM_000757.5,88"
"Endogenous,FAM30A,NR_026800.2,16"
"Endogenous,ITPK1,NM_001142593.2,297"
"Endogenous,BCAT1,NM_005504.6,135"
"Endogenous,CD80,NM_005191.3,89"
"Endogenous,C1QB,NM_000491.3,967"
"Endogenous,RELN,NM_005045.3,33"
"Endogenous,ICAM5,NM_003259.3,19"
"Endogenous,MAML2,NM_032427.1,121"
"Endogenous,OLR1,NM_002543.3,358"
"Endogenous,NFKBIE,NM_004556.2,57"
"Endogenous,WNT11,XM_011545241.2,30"
"Endogenous,LILRA3,NM_001172654.2,32"
"Endogenous,TNFSF13B,NM_001145645.2,115"
"Endogenous,TDO2,NM_005651.3,54"
"Endogenous,MAP3K5,NM_005923.3,128"
"Endogenous,HLA-F,NM_001098479.1,92"
"Endogenous,CD3E,NM_000733.3,63"
"Endogenous,RRM2,NM_001034.1,227"
"Endogenous,C7,NM_000587.2,111"
"Endogenous,TNFRSF14,NM_003820.3,246"
"Endogenous,FCGRT,NM_004107.4,605"
"Endogenous,WNT2,NM_003391.2,94"
"Endogenous,MICB,NM_005931.3,59"
"Endogenous,HMGA1,NM_145902.2,79"
"Endogenous,IL21R,NM_021798.3,21"
"Endogenous,CD300A,NM_001256841.1,75"
"Endogenous,TWIST1,NM_000474.3,20"
"Endogenous,IL1RN,NM_000577.3,24"
"Endogenous,CXCL1,NM_001511.3,20"
"Endogenous,SFXN1,NM_001322977.1,447"
"Endogenous,GNLY,NM_012483.3,31"
"Endogenous,NID2,NM_007361.3,741"
"Endogenous,NECTIN1,NM_002855.4,130"
"Endogenous,SERPINA1,NM_001127702.1,127"
"Endogenous,PDGFB,NM_002608.2,36"
"Endogenous,HLA-B,NM_005514.6,3240"
"Endogenous,VCAM1,NM_001078.3,372"
"Endogenous,HLA-DPB1,NM_002121.5,2541"
"Endogenous,HLA-DOA,NM_002119.3,66"
"Endogenous,GBP2,NM_004120.4,138"
"Endogenous,ATM,NM_000051.3,534"
"Endogenous,PSMB8,NM_004159.4,195"
"Endogenous,MLH1,NM_000249.2,216"
"Endogenous,PLA1A,NM_015900.2,50"
"Endogenous,NT5E,NM_002526.3,136"
"Endogenous,PALMD,NM_017734.4,83"
"Endogenous,UBA7,NM_003335.2,133"
"Endogenous,PIK3CD,NM_001350234.1,53"
"Endogenous,NOD2,NM_022162.1,47"
"Endogenous,CEACAM3,NM_001277163.2,21"
"Endogenous,RIPK3,NM_006871.3,40"
"Endogenous,IL1R2,NR_048564.1,30"
"Endogenous,JAK1,NM_002227.1,463"
"Endogenous,ENO1,NM_001428.3,1248"
"Endogenous,LILRA1,NM_001278318.1,40"
"Endogenous,BBS1,NM_024649.4,92"
"Endogenous,MYD88,NM_002468.3,183"
"Endogenous,CXCR3,NM_001142797.1,18"
"Endogenous,CD1C,NM_001765.2,34"
"Endogenous,TLR9,NM_017442.2,32"
"Endogenous,CCL7,NM_006273.3,31"
"Endogenous,CPA3,NM_001870.2,782"
"Endogenous,SH2D1A,NM_001114937.2,25"
"Endogenous,CCR4,NM_005508.4,37"
"Endogenous,HDAC4,NM_006037.3,78"
"Endogenous,POLD1,NM_001256849.1,48"
"Endogenous,PTPN11,NM_001330437.1,581"
"Endogenous,JAK2,NM_004972.2,337"
"Endogenous,WNT10A,NM_025216.2,27"
"Endogenous,ITGB2,NM_000211.3,501"
"Endogenous,TYMS,NM_001071.1,122"
"Endogenous,KAT2B,NM_003884.4,285"
"Endogenous,ITGA6,NM_001316306.1,279"
"Endogenous,TBX21,NM_013351.1,26"
"Endogenous,BRCA1,NM_007294.3,60"
"Endogenous,COL17A1,NM_000494.3,117"
"Endogenous,BIRC3,NM_001165.4,34"
"Endogenous,KRAS,NM_004985.3,212"
"Endogenous,IL11RA,NM_147162.1,68"
"Endogenous,SIRPA,NM_001040023.1,280"
"Endogenous,CEBPB,NM_005194.3,392"
"Endogenous,VTCN1,NM_001253849.1,188"
"Endogenous,SGK1,NM_005627.3,351"
"Endogenous,NLRC5,NM_032206.4,125"
"Endogenous,CCL8,NM_005623.2,122"
"Endogenous,TRAF1,NM_001190945.1,68"
"Endogenous,ADAM12,NM_003474.5,2032"
"Endogenous,MMRN2,NM_024756.2,97"
"Endogenous,PTGS2,NM_000963.1,43"
"Endogenous,SMAD5,NM_005903.5,477"
"Endogenous,LCK,NM_005356.4,64"
"Endogenous,ITGB3,NM_000212.2,52"
"Endogenous,FCGR2B,NM_001002273.1,342"
"Endogenous,NRAS,NM_002524.4,416"
"Endogenous,IL34,NM_001172771.1,46"
"Endogenous,LAMA1,NM_005559.3,69"
"Endogenous,CLEC4E,NM_014358.3,45"
"Endogenous,IL18R1,NM_001282399.1,57"
"Endogenous,MFNG,NM_002405.3,38"
"Endogenous,TTC30A,NM_152275.3,218"
"Endogenous,TNFRSF10C,NM_003841.3,63"
"Positive,POS_C(8),ERCC_00002.1,4501"
"Positive,POS_A(128),ERCC_00117.1,40969"
"Positive,POS_F(0.125),ERCC_00034.1,82"
"Positive,POS_D(2),ERCC_00092.1,864"
"Positive,POS_B(32),ERCC_00112.1,16719"
"Positive,POS_E(0.5),ERCC_00035.1,167"
"Negative,NEG_C(0),ERCC_00019.1,31"
"Negative,NEG_D(0),ERCC_00076.1,18"
"Negative,NEG_E(0),ERCC_00098.1,16"
"Negative,NEG_A(0),ERCC_00096.1,19"
"Negative,NEG_H(0),ERCC_00154.1,15"
"Negative,NEG_G(0),ERCC_00144.1,14"
"Negative,NEG_F(0),ERCC_00126.1,36"
"Negative,NEG_B(0),ERCC_00041.1,32"
"Housekeeping,UBB,NM_018955.3,4718"
"Housekeeping,PUM1,NM_001020658.1,653"
"Housekeeping,TLK2,NM_006852.3,151"
"Housekeeping,DNAJC14,NM_032364.5,153"
"Housekeeping,SF3A1,NM_005877.4,313"
"Housekeeping,POLR2A,NM_000937.2,572"
"Housekeeping,SDHA,NM_004168.3,481"
"Housekeeping,STK11IP,NM_052902.2,95"
"Housekeeping,NRDE2,NM_017970.3,220"
"Housekeeping,TBP,NM_001172085.1,254"
"Housekeeping,OAZ1,NM_004152.2,2122"
"Housekeeping,TBC1D10B,NM_015527.3,98"
"Housekeeping,GUSB,NM_000181.1,177"
"Housekeeping,PSMC4,NM_006503.2,216"
"Housekeeping,TFRC,NM_003234.1,184"
"Housekeeping,ABCF1,NM_001090.2,194"
"Housekeeping,TMUB2,NM_177441.2,121"
"Housekeeping,MRPL19,NM_014763.3,280"
"Housekeeping,G6PD,NM_000402.4,71"
"Housekeeping,ERCC3,NM_000122.1,586"
</Code_Summary>
<Messages>
</Messages>
