<Header>
"FileVersion,2.0"
"SoftwareVersion,2.3.0.44"
"SystemType,Gen3"
</Header>
<Sample_Attributes>
"ID,01007-C3"
"Owner,Administrator"
"Comments,"
"Date,20220128"
"GeneRLF,NS_IO_360_v1.0"
"SystemAPF,n6_vDV1"
"AssayType,Non Specific"
</Sample_Attributes>
<Lane_Attributes>
"ID,8"
"FovCount,194"
"FovCounted,194"
"ScannerID,1706P0203"
"StagePosition,1"
"BindingDensity,0.32"
"CartridgeID,30102613280522-01"
"CartridgeBarcode,30102613280522"
</Lane_Attributes>
<Code_Summary>
"CodeClass,Name,Accession,Count"
"Endogenous,IRF2,NM_002199.3,175"
"Endogenous,RPL7A,NM_000972.2,4854"
"Endogenous,GPR160,NM_014373.1,1826"
"Endogenous,MICA,NM_000247.1,81"
"Endogenous,TAPBPL,NM_018009.4,114"
"Endogenous,CXCL14,NM_004887.4,414"
"Endogenous,CD14,NM_001174105.1,74"
"Endogenous,IL18,NM_001243211.1,154"
"Endogenous,CLEC14A,NM_175060.1,118"
"Endogenous,HMGB1,NM_002128.5,52"
"Endogenous,KIF2C,NM_006845.2,22"
"Endogenous,RNLS,NM_001031709.2,55"
"Endogenous,RPTOR,NM_001163034.1,55"
"Endogenous,CD68,NM_001251.2,180"
"Endogenous,CCL13,NM_005408.2,12"
"Endogenous,CYBB,NM_000397.3,362"
"Endogenous,PLA2G2A,NM_000300.2,138"
"Endogenous,FGF13,NM_001139498.1,181"
"Endogenous,CNTFR,NM_147164.2,11"
"Endogenous,CD244,NM_001166663.1,15"
"Endogenous,CSF2RB,NM_000395.2,16"
"Endogenous,MAP3K7,NM_003188.3,284"
"Endogenous,FASLG,NM_000639.2,17"
"Endogenous,CD209,NM_021155.2,28"
"Endogenous,IRF7,NM_004029.2,199"
"Endogenous,PTCD2,NM_001284403.1,78"
"Endogenous,PIK3R2,NM_005027.3,166"
"Endogenous,LILRA5,NM_181879.2,45"
"Endogenous,IL32,NM_004221.4,276"
"Endogenous,CCND3,NM_001136017.2,94"
"Endogenous,BIRC5,NM_001168.2,64"
"Endogenous,LGALS9,NM_002308.3,38"
"Endogenous,RASAL1,NM_001193520.1,42"
"Endogenous,PDCD1LG2,NM_025239.3,61"
"Endogenous,IL11,NM_000641.3,33"
"Endogenous,PRKX,NM_005044.4,20"
"Endogenous,SNCA,NM_001146055.1,80"
"Endogenous,ADGRE1,NM_001256252.1,17"
"Endogenous,PSMB9,NM_002800.4,93"
"Endogenous,RUNX3,NM_001031680.2,39"
"Endogenous,PGPEP1,NM_001300927.1,49"
"Endogenous,MELK,NM_014791.2,47"
"Endogenous,ISG15,NM_005101.3,228"
"Endogenous,EIF2B4,NM_001034116.1,97"
"Endogenous,IRF9,NM_006084.4,268"
"Endogenous,IL1A,NM_000575.3,31"
"Endogenous,FCRL2,NM_001159488.1,12"
"Endogenous,EIF4EBP1,NM_004095.3,109"
"Endogenous,LTBP1,NM_000627.3,173"
"Endogenous,CD40LG,NM_000074.2,22"
"Endogenous,HEY1,NM_001040708.1,234"
"Endogenous,HLA-DQA1,NM_002122.3,599"
"Endogenous,PRLR,NM_000949.5,135"
"Endogenous,TNFRSF11A,NM_001270949.1,219"
"Endogenous,AREG,NM_001657.3,20"
"Endogenous,BBC3,NM_014417.4,197"
"Endogenous,EDN1,NM_001955.2,43"
"Endogenous,PARP12,NM_022750.3,202"
"Endogenous,PIK3CG,NM_001282426.1,64"
"Endogenous,IL4,NM_172348.1,15"
"Endogenous,F2RL1,NM_005242.4,36"
"Endogenous,CXCL6,NM_002993.3,17"
"Endogenous,TNFSF18,NM_005092.3,16"
"Endogenous,JAK3,NM_000215.2,42"
"Endogenous,NKG7,NM_005601.3,108"
"Endogenous,TAPBP,NM_003190.4,589"
"Endogenous,MTOR,NM_004958.3,141"
"Endogenous,SELP,NM_003005.3,16"
"Endogenous,HLA-E,NM_005516.5,996"
"Endogenous,GOT1,NM_002079.2,292"
"Endogenous,SMAP1,NM_001044305.2,191"
"Endogenous,CDKN1A,NM_000389.2,170"
"Endogenous,CD45RA,NM_002838.4,15"
"Endogenous,HNF1A,NM_000545.6,14"
"Endogenous,TICAM1,NM_182919.3,29"
"Endogenous,C1QA,NM_015991.3,262"
"Endogenous,CD86,NM_001206924.1,40"
"Endogenous,ITGA4,NM_000885.5,51"
"Endogenous,ROR2,NM_001318204.1,110"
"Endogenous,WNT7B,NM_058238.2,28"
"Endogenous,FLT1,NM_002019.4,333"
"Endogenous,CTAG1B,NM_001327.2,8"
"Endogenous,CLEC7A,NM_197954.2,153"
"Endogenous,TNFRSF4,NM_003327.3,20"
"Endogenous,MS4A6A,NM_152852.2,115"
"Endogenous,ANGPT2,NM_001147.2,79"
"Endogenous,APH1B,NM_001145646.1,162"
"Endogenous,RORC,NM_001001523.1,151"
"Endogenous,NECTIN2,NM_001042724.1,692"
"Endogenous,DPP4,NM_001935.3,39"
"Endogenous,CCL2,NM_002982.3,183"
"Endogenous,NF1,NM_000267.3,71"
"Endogenous,S100A9,NM_002965.3,246"
"Endogenous,NFKBIA,NM_020529.2,1571"
"Endogenous,BNIP3L,NM_001330491.1,295"
"Endogenous,CST2,NM_001322.2,35"
"Endogenous,APOL6,NM_030641.3,166"
"Endogenous,BRD4,NM_001330384.1,201"
"Endogenous,SLC16A1,NM_003051.3,49"
"Endogenous,THBD,NM_000361.2,35"
"Endogenous,TIGIT,NM_173799.2,18"
"Endogenous,VSIR,NM_022153.1,44"
"Endogenous,TRIM21,NM_003141.3,97"
"Endogenous,NBN,NM_002485.4,240"
"Endogenous,WNT4,NM_030761.4,8"
"Endogenous,CXCL8,NM_000584.3,19"
"Endogenous,FGF9,NM_002010.2,10"
"Endogenous,C5AR1,NM_001736.3,21"
"Endogenous,TNFRSF1B,NM_001066.2,87"
"Endogenous,HLA-DRB5,NM_002125.3,1507"
"Endogenous,GLUL,NM_002065.6,1029"
"Endogenous,LY9,NM_001033667.2,26"
"Endogenous,TAP1,NM_000593.5,210"
"Endogenous,IFIH1,NM_022168.3,386"
"Endogenous,DEPTOR,NM_001283012.1,1479"
"Endogenous,CSF1R,NM_005211.3,569"
"Endogenous,MARCO,NM_006770.3,31"
"Endogenous,NFIL3,NM_001289999.1,127"
"Endogenous,IKBKG,NM_001099856.4,31"
"Endogenous,CD58,NM_001144822.1,41"
"Endogenous,LOXL2,NM_002318.2,51"
"Endogenous,SPRY4,NM_030964.3,36"
"Endogenous,NFAM1,NM_145912.5,23"
"Endogenous,SYK,NM_003177.5,64"
"Endogenous,COMP,NM_000095.2,458"
"Endogenous,IFI6,NM_002038.3,1077"
"Endogenous,RASGRF1,NM_001145648.1,14"
"Endogenous,HDAC5,NM_001015053.1,103"
"Endogenous,BAMBI,NM_012342.2,241"
"Endogenous,MAGEC1,NM_005462.4,26"
"Endogenous,FYN,NM_002037.5,120"
"Endogenous,TNFSF4,NM_001297562.1,27"
"Endogenous,CD274,NM_014143.3,19"
"Endogenous,PRKACB,NM_182948.2,836"
"Endogenous,IFIT2,NM_001547.4,69"
"Endogenous,PPARG,NM_005037.5,78"
"Endogenous,PTEN,NM_000314.6,248"
"Endogenous,FOXP3,NM_014009.3,26"
"Endogenous,SREBF1,NM_001005291.1,897"
"Endogenous,CD36,NM_001001548.2,248"
"Endogenous,AXIN1,NM_181050.1,55"
"Endogenous,KLRK1,NM_007360.3,27"
"Endogenous,GBP1,NM_002053.2,90"
"Endogenous,CXCL11,NM_005409.4,102"
"Endogenous,CXCL10,NM_001565.3,415"
"Endogenous,RIPK1,NM_003804.3,244"
"Endogenous,REN,NM_000537.3,3"
"Endogenous,PRF1,NM_001083116.1,15"
"Endogenous,EIF2AK2,NM_001135652.2,317"
"Endogenous,LIF,NM_002309.4,17"
"Endogenous,BRD3,NM_007371.3,287"
"Endogenous,IGF2R,NM_000876.2,182"
"Endogenous,FPR1,NM_002029.3,77"
"Endogenous,DUSP5,NM_004419.3,231"
"Endogenous,APC,NM_001127510.2,299"
"Endogenous,HDAC3,NM_003883.3,153"
"Endogenous,CES3,NM_001185176.1,18"
"Endogenous,OAS2,NM_016817.2,263"
"Endogenous,HDAC11,NM_001330636.1,26"
"Endogenous,THBS1,NM_003246.2,1817"
"Endogenous,SLC11A1,NM_000578.3,46"
"Endogenous,MAGEA3/A6,NM_005362.3,12"
"Endogenous,ARID1A,NM_006015.4,240"
"Endogenous,CD48,NM_001778.3,32"
"Endogenous,GZMA,NM_006144.3,29"
"Endogenous,ICOSLG,NM_015259.4,59"
"Endogenous,PIK3R5,NM_014308.3,91"
"Endogenous,GZMM,NM_005317.2,16"
"Endogenous,WNT5A,NM_003392.3,51"
"Endogenous,TLR4,NR_024168.1,263"
"Endogenous,GZMB,NM_004131.4,7"
"Endogenous,PARP9,NM_001146103.1,327"
"Endogenous,LY96,NM_001195797.1,271"
"Endogenous,RAD50,NM_005732.3,283"
"Endogenous,MX1,NM_001144925.2,75"
"Endogenous,CENPF,NM_016343.3,37"
"Endogenous,SELL,NM_000655.4,23"
"Endogenous,TNFSF10,NM_003810.3,809"
"Endogenous,IL12RB2,NM_001319233.1,26"
"Endogenous,CXCL9,NM_002416.2,93"
"Endogenous,TRAT1,NM_016388.3,24"
"Endogenous,STC1,NM_003155.2,24"
"Endogenous,IL2RB,NM_000878.2,29"
"Endogenous,LILRB4,NM_001278426.3,94"
"Endogenous,SOX2,NM_003106.2,17"
"Endogenous,HCK,NM_001172129.1,109"
"Endogenous,WNT2B,NM_001291880.1,27"
"Endogenous,IL1B,NM_000576.2,11"
"Endogenous,TLR1,NM_003263.3,156"
"Endogenous,CCL22,NM_002990.3,11"
"Endogenous,ICAM2,NM_000873.3,52"
"Endogenous,MAP3K12,NM_006301.3,22"
"Endogenous,JAG1,NM_000214.2,255"
"Endogenous,CCL3/L1,NM_021006.5,72"
"Endogenous,SOCS1,NM_003745.1,27"
"Endogenous,BCL2,NM_000633.2,250"
"Endogenous,MAP3K8,NM_001244134.1,179"
"Endogenous,MMP1,NM_002421.2,22"
"Endogenous,CMKLR1,NM_004072.2,117"
"Endogenous,TNFRSF17,NM_001192.2,9"
"Endogenous,TLR8,NM_138636.4,53"
"Endogenous,TPM1,NM_000366.5,379"
"Endogenous,CXorf36,NM_024689.2,96"
"Endogenous,NLRP3,NM_001079821.2,13"
"Endogenous,DEFB134,NM_001302695.1,18"
"Endogenous,HLA-DQA2,NM_020056.4,3"
"Endogenous,CX3CR1,NM_001171171.1,30"
"Endogenous,APLNR,NM_005161.4,15"
"Endogenous,MXI1,NM_001008541.1,102"
"Endogenous,FZD9,NM_003508.2,7"
"Endogenous,COL4A5,NM_000495.4,72"
"Endogenous,FCAR,NM_133278.2,12"
"Endogenous,BRCA2,NM_000059.3,52"
"Endogenous,SFRP4,NM_003014.2,337"
"Endogenous,TLR3,NM_003265.2,107"
"Endogenous,IL2RG,NM_000206.1,36"
"Endogenous,CD84,NM_001184879.1,202"
"Endogenous,HLA-DPA1,NM_033554.2,1142"
"Endogenous,RBL2,NM_001323611.1,985"
"Endogenous,CCL18,NM_002988.3,142"
"Endogenous,IRF3,NM_001197122.1,143"
"Endogenous,TNFRSF8,NM_001243.3,7"
"Endogenous,KIR3DL2,NM_006737.2,12"
"Endogenous,TNFSF13,NM_003808.3,55"
"Endogenous,CLECL1,NM_172004.3,42"
"Endogenous,TNFRSF10B,NM_003842.3,88"
"Endogenous,MAGEC2,NM_016249.3,8"
"Endogenous,CDKN2A,NM_000077.4,108"
"Endogenous,ADM,NM_001124.2,80"
"Endogenous,PNOC,NM_001284244.1,36"
"Endogenous,CD247,NM_198053.2,46"
"Endogenous,PTPRC,NM_080921.3,121"
"Endogenous,OAS3,NM_006187.3,175"
"Endogenous,LAG3,NM_002286.5,66"
"Endogenous,FOSL1,NM_005438.3,86"
"Endogenous,EOMES,NM_001278182.1,40"
"Endogenous,IL10RA,NM_001558.2,135"
"Endogenous,WDR76,NM_024908.3,47"
"Endogenous,GPC4,NM_001448.2,81"
"Endogenous,SLAMF7,NM_021181.3,60"
"Endogenous,RSAD2,NM_080657.4,252"
"Endogenous,TLR5,NM_003268.5,124"
"Endogenous,VEGFA,NM_001171623.1,140"
"Endogenous,COL5A1,NM_000093.4,727"
"Endogenous,CD3D,NM_000732.4,88"
"Endogenous,FBP1,NM_001127628.1,219"
"Endogenous,ERO1A,NM_014584.2,817"
"Endogenous,CCL21,NM_002989.2,21"
"Endogenous,E2F3,NM_001243076.2,143"
"Endogenous,LDHA,NM_001135239.1,1528"
"Endogenous,MS4A1,NM_021950.3,34"
"Endogenous,CD69,NM_001781.2,68"
"Endogenous,SERPINB5,NM_002639.4,43"
"Endogenous,FAP,NM_004460.2,352"
"Endogenous,ITGA2,NM_002203.3,162"
"Endogenous,SIGLEC5,NM_003830.3,18"
"Endogenous,SIRPB2,NM_001134836.1,50"
"Endogenous,EPM2AIP1,NM_014805.3,191"
"Endogenous,FGF18,NM_003862.2,27"
"Endogenous,HRAS,NM_005343.3,119"
"Endogenous,CCND1,NM_053056.2,377"
"Endogenous,LAMB3,NM_000228.2,25"
"Endogenous,ID4,NM_001546.3,55"
"Endogenous,CCL4,NM_002984.2,74"
"Endogenous,GZMH,NM_033423.3,11"
"Endogenous,API5,NM_001142930.1,453"
"Endogenous,PTGER4,NM_000958.2,39"
"Endogenous,ITGB8,NM_002214.2,107"
"Endogenous,TNKS,NM_003747.2,247"
"Endogenous,B2M,NM_004048.2,5834"
"Endogenous,TP53,NM_000546.2,164"
"Endogenous,MAGEB2,NM_002364.4,15"
"Endogenous,LYZ,NM_000239.2,900"
"Endogenous,NCAM1,NM_000615.6,14"
"Endogenous,TCL1A,NM_001098725.1,4"
"Endogenous,HDC,NM_002112.3,15"
"Endogenous,CD27,NM_001242.4,19"
"Endogenous,SBNO2,NM_001100122.1,71"
"Endogenous,PECAM1,NM_000442.4,799"
"Endogenous,SERPINH1,NM_001207014.1,121"
"Endogenous,SPP1,NM_000582.2,731"
"Endogenous,EGFR,NM_005228.3,58"
"Endogenous,CASP8,NM_001228.4,83"
"Endogenous,CCNA1,NM_001111045.1,14"
"Endogenous,TNFAIP3,NM_001270508.1,51"
"Endogenous,CDC25C,NM_001790.4,7"
"Endogenous,CXCR6,NM_006564.1,28"
"Endogenous,DLL1,NM_005618.3,17"
"Endogenous,OAS1,NM_001032409.1,299"
"Endogenous,HLA-DQB1,NM_002123.3,119"
"Endogenous,ROBO4,NM_019055.5,51"
"Endogenous,NFKB1,NM_003998.3,522"
"Endogenous,IFI27,NM_005532.3,1234"
"Endogenous,HLA-DMB,NM_002118.3,455"
"Endogenous,CDKN1C,NM_000076.2,125"
"Endogenous,CEP55,NM_018131.3,23"
"Endogenous,ARG1,NM_000045.3,27"
"Endogenous,PLOD2,NM_182943.2,174"
"Endogenous,LAIR1,NM_001289023.2,73"
"Endogenous,SHC2,NM_012435.2,30"
"Endogenous,STAT3,NM_003150.3,909"
"Endogenous,CD45RO,NM_080921.3,240"
"Endogenous,CD2,NM_001767.3,73"
"Endogenous,IL7R,NM_002185.3,92"
"Endogenous,FLNB,NM_001164319.1,553"
"Endogenous,PSMB5,NM_001130725.1,475"
"Endogenous,SLC1A5,NM_001145144.1,1424"
"Endogenous,RICTOR,NM_001285439.1,472"
"Endogenous,ZAP70,NM_001079.3,29"
"Endogenous,TNFAIP6,NM_007115.3,131"
"Endogenous,BTLA,NM_001085357.1,16"
"Endogenous,RELA,NM_021975.3,173"
"Endogenous,MMP7,NM_002423.3,69"
"Endogenous,TCF3,NM_003200.3,104"
"Endogenous,IRF8,NM_002163.2,77"
"Endogenous,NOS2,NM_000625.4,10"
"Endogenous,A2M,NM_000014.4,2001"
"Endogenous,CCL20,NM_001130046.1,15"
"Endogenous,MKI67,NM_002417.2,80"
"Endogenous,IFNGR1,NM_000416.2,545"
"Endogenous,INHBA,NM_002192.2,174"
"Endogenous,WNT5B,NM_030775.2,15"
"Endogenous,CXCL5,NM_002994.4,16"
"Endogenous,SOX10,NM_006941.3,14"
"Endogenous,EGR1,NM_001964.2,127"
"Endogenous,STAT4,NM_001243835.1,43"
"Endogenous,IFIT3,NM_001031683.3,111"
"Endogenous,GMIP,NM_001288998.1,18"
"Endogenous,ARNT2,NM_014862.3,36"
"Endogenous,UBE2C,NM_007019.2,34"
"Endogenous,CHUK,NM_001278.4,166"
"Endogenous,GHR,NM_000163.2,102"
"Endogenous,TPI1,NM_000365.5,699"
"Endogenous,HAVCR2,NM_032782.3,185"
"Endogenous,GOT2,NM_002080.3,379"
"Endogenous,PIK3CA,NM_006218.2,318"
"Endogenous,TNFSF9,NM_003811.3,16"
"Endogenous,IDO1,NM_002164.5,28"
"Endogenous,APOE,NM_000041.2,1068"
"Endogenous,LILRB2,NM_001278405.1,49"
"Endogenous,PARP4,NM_006437.3,342"
"Endogenous,PFKM,NM_000289.5,141"
"Endogenous,THY1,NM_006288.3,367"
"Endogenous,SAMD9,NM_017654.3,319"
"Endogenous,TGFB1,NM_000660.4,481"
"Endogenous,CD8A,NM_001768.6,34"
"Endogenous,SELE,NM_000450.2,40"
"Endogenous,CDKN2B,NM_004936.3,134"
"Endogenous,CD5,NM_001346456.1,15"
"Endogenous,HLA-A,NM_002116.7,1351"
"Endogenous,FZD8,NM_031866.1,25"
"Endogenous,BCL2L1,NM_001191.3,390"
"Endogenous,TNFRSF9,NM_001561.5,11"
"Endogenous,XCL1/2,NM_002995.2,22"
"Endogenous,MAGEA4,NM_001011548.1,10"
"Endogenous,PMS2,NM_000535.6,189"
"Endogenous,KLRD1,NM_002262.3,49"
"Endogenous,NFATC2,NM_173091.2,62"
"Endogenous,VEGFB,NM_003377.3,277"
"Endogenous,CDC20,NM_001255.1,23"
"Endogenous,OTOA,NM_001161683.1,10"
"Endogenous,TPSAB1/B2,NM_003294.3,273"
"Endogenous,P4HA1,NM_000917.3,107"
"Endogenous,P2RY13,NM_023914.2,37"
"Endogenous,EXO1,NM_006027.3,42"
"Endogenous,CD70,NM_001252.3,8"
"Endogenous,DDB2,NM_000107.2,145"
"Endogenous,NDUFA4L2,NM_020142.3,25"
"Endogenous,IFITM1,NM_003641.3,911"
"Endogenous,IFNAR1,NM_000629.2,511"
"Endogenous,TREM1,NM_001242589.2,23"
"Endogenous,CXCL13,NM_006419.2,39"
"Endogenous,TWIST2,NM_001271893.3,6"
"Endogenous,HLA-DRB1,NM_002124.3,1187"
"Endogenous,FGFR1,NM_001174064.1,62"
"Endogenous,TBXAS1,NM_001061.4,196"
"Endogenous,NCR1,NM_001145457.2,17"
"Endogenous,SOX11,NM_003108.3,16"
"Endogenous,TLR2,NM_001318787.1,236"
"Endogenous,TWF1,NM_002822.4,524"
"Endogenous,CCL5,NM_002985.2,91"
"Endogenous,ITGAL,NM_002209.2,48"
"Endogenous,MYCT1,NM_025107.2,41"
"Endogenous,CD96,NM_005816.4,36"
"Endogenous,PROM1,NM_001145847.1,18"
"Endogenous,OASL,NM_003733.2,33"
"Endogenous,IFNG,NM_000619.2,12"
"Endogenous,BATF3,NM_018664.2,30"
"Endogenous,EZH2,NM_004456.4,45"
"Endogenous,IRF5,NM_002200.3,23"
"Endogenous,PCK2,NM_001018073.2,139"
"Endogenous,EPCAM,NM_002354.2,583"
"Endogenous,CD19,NM_001770.4,30"
"Endogenous,GBP4,NM_052941.4,145"
"Endogenous,MSH6,NM_000179.2,58"
"Endogenous,TNFRSF11B,NM_002546.3,12"
"Endogenous,NOTCH1,NM_017617.3,81"
"Endogenous,CASP9,XM_011542270.1,38"
"Endogenous,RAD51C,NM_058216.2,93"
"Endogenous,HLA-DMA,NM_006120.3,582"
"Endogenous,SFRP1,NM_003012.3,46"
"Endogenous,MAGEA1,NM_004988.4,22"
"Endogenous,ENTPD1,NM_001098175.1,289"
"Endogenous,ROCK1,NM_005406.2,156"
"Endogenous,FCGR2A,NM_021642.3,707"
"Endogenous,NGFR,NM_002507.3,83"
"Endogenous,ALDOC,NM_005165.2,190"
"Endogenous,CCNE1,NM_001238.1,45"
"Endogenous,ITGAX,NM_000887.4,116"
"Endogenous,BLM,NM_000057.3,35"
"Endogenous,MLANA,NM_005511.1,11"
"Endogenous,FCGR1A,NM_000566.3,120"
"Endogenous,CD47,NM_001777.3,434"
"Endogenous,CSF2,NM_000758.3,19"
"Endogenous,CDH5,NM_001795.3,75"
"Endogenous,SLC7A5,NM_003486.6,42"
"Endogenous,GIMAP4,NM_018326.2,348"
"Endogenous,HIF1A,NM_181054.2,295"
"Endogenous,CDK2,NM_001290230.1,111"
"Endogenous,PDCD1,NM_005018.1,18"
"Endogenous,ATF3,NM_001674.3,48"
"Endogenous,TIE1,NM_005424.4,80"
"Endogenous,CD44,NM_001001392.1,126"
"Endogenous,ALDOA,NM_000034.3,1657"
"Endogenous,FAS,NM_000043.3,25"
"Endogenous,MRE11,NM_001330347.1,111"
"Endogenous,IL10,NM_000572.2,16"
"Endogenous,BMP2,NM_001200.3,28"
"Endogenous,BAX,NM_004324.3,213"
"Endogenous,EIF5AL1,NM_001099692.1,14"
"Endogenous,KIT,NM_000222.2,40"
"Endogenous,CDK6,NM_001145306.1,88"
"Endogenous,SPIB,NM_003121.3,10"
"Endogenous,PFKFB3,NM_004566.3,38"
"Endogenous,CXCL12,NM_199168.3,101"
"Endogenous,CSF3,NM_000759.3,16"
"Endogenous,KIR2DL3,NM_015868.2,19"
"Endogenous,CD40,NM_001250.5,67"
"Endogenous,IRF1,NM_002198.2,202"
"Endogenous,MGMT,NM_002412.3,232"
"Endogenous,GLUD1,NM_005271.2,670"
"Endogenous,IFI35,NM_005533.4,107"
"Endogenous,PF4,NM_002619.3,18"
"Endogenous,GPSM3,NM_001276501.1,88"
"Endogenous,SLC2A1,NM_006516.2,55"
"Endogenous,IL2,NM_000586.2,22"
"Endogenous,SNAI1,NM_005985.3,69"
"Endogenous,CTNNB1,NM_001098209.1,2286"
"Endogenous,NOTCH2,NM_024408.3,394"
"Endogenous,NFKB2,NM_001077494.3,127"
"Endogenous,IL33,NM_033439.3,66"
"Endogenous,TREM2,NM_018965.3,301"
"Endogenous,LAMC2,NM_005562.2,277"
"Endogenous,AQP9,NM_001320635.1,75"
"Endogenous,PRKCA,NM_002737.2,104"
"Endogenous,TSLP,NM_033035.4,23"
"Endogenous,HLA-DOB,NM_002120.3,11"
"Endogenous,ANGPTL4,NM_001039667.2,22"
"Endogenous,TNFRSF25,NM_148970.1,81"
"Endogenous,MS4A4A,NM_001243266.1,499"
"Endogenous,CLEC5A,NM_013252.2,74"
"Endogenous,ITGAM,NM_000632.3,39"
"Endogenous,MMP9,NM_004994.2,27"
"Endogenous,CD7,NM_006137.6,29"
"Endogenous,VHL,NM_198156.1,55"
"Endogenous,OLFML2B,NM_015441.1,110"
"Endogenous,IL6,NM_000600.3,22"
"Endogenous,TNFRSF1A,NM_001065.2,232"
"Endogenous,DKK1,NM_012242.2,22"
"Endogenous,FANCA,NM_001018112.1,27"
"Endogenous,TNF,NM_000594.3,34"
"Endogenous,LTB,NM_002341.1,25"
"Endogenous,PPARGC1B,NM_001172699.1,33"
"Endogenous,RPS6KB1,NM_001272042.1,895"
"Endogenous,CD38,NM_001775.2,7"
"Endogenous,DTX3L,NM_138287.3,401"
"Endogenous,TMEM173,NM_198282.1,309"
"Endogenous,NEIL1,NM_024608.2,45"
"Endogenous,HELLS,NM_001289067.1,72"
"Endogenous,TGFBR1,NM_001130916.2,551"
"Endogenous,MB21D1,NM_138441.2,70"
"Endogenous,CCR2,NM_001123041.2,30"
"Endogenous,MSH2,NM_000251.1,270"
"Endogenous,RAD51,NM_133487.3,9"
"Endogenous,TNFRSF18,NM_148901.1,20"
"Endogenous,FCGR3A/B,NM_000570.4,318"
"Endogenous,STAT1,NM_007315.3,895"
"Endogenous,CTSS,NM_004079.3,1218"
"Endogenous,PDK1,NM_002610.3,187"
"Endogenous,ITGAV,NM_001144999.2,2022"
"Endogenous,ANGPT1,NM_001199859.1,43"
"Endogenous,BCL6B,NM_181844.3,40"
"Endogenous,CDH2,NM_001792.3,42"
"Endogenous,CSF3R,NM_000760.3,92"
"Endogenous,RELB,NM_006509.3,79"
"Endogenous,CXCL16,NM_001100812.1,173"
"Endogenous,IL6R,NM_000565.3,36"
"Endogenous,PDGFA,NM_033023.4,26"
"Endogenous,PIK3R1,NM_001242466.1,253"
"Endogenous,HK1,NM_000188.2,247"
"Endogenous,AXL,NM_001699.4,119"
"Endogenous,HK2,NM_000189.4,412"
"Endogenous,PDGFRB,NM_002609.3,387"
"Endogenous,FADD,NM_003824.3,60"
"Endogenous,CD74,NM_001025159.2,3755"
"Endogenous,RIPK2,NM_003821.5,299"
"Endogenous,CD45RB,ENST00000367367.1,81"
"Endogenous,BAD,NM_004322.3,111"
"Endogenous,PKM,NM_001206796.2,1422"
"Endogenous,KLRB1,NM_002258.2,37"
"Endogenous,ADORA2A,NM_000675.5,23"
"Endogenous,IFIT1,NM_001270930.1,215"
"Endogenous,UBE2T,NM_014176.1,38"
"Endogenous,RPL23,NM_000978.3,2815"
"Endogenous,ARG2,NM_001172.3,24"
"Endogenous,TGFBR2,NM_001024847.2,448"
"Endogenous,CRABP2,NM_001199723.1,791"
"Endogenous,BLK,NM_001330465.1,14"
"Endogenous,CCL14,NM_032962.4,542"
"Endogenous,CCNB1,NM_031966.2,70"
"Endogenous,STAT2,NM_005419.2,752"
