<Header>
"FileVersion,2.0"
"SoftwareVersion,2.3.0.44"
"SystemType,Gen3"
</Header>
<Sample_Attributes>
"ID,01013"
"Owner,Administrator"
"Comments,"
"Date,20220128"
"GeneRLF,NS_IO_360_v1.0"
"SystemAPF,n6_vDV1"
"AssayType,Non Specific"
</Sample_Attributes>
<Lane_Attributes>
"ID,1"
"FovCount,194"
"FovCounted,194"
"ScannerID,1706P0203"
"StagePosition,1"
"BindingDensity,1.36"
"CartridgeID,30102613280522-01"
"CartridgeBarcode,30102613280522"
</Lane_Attributes>
<Code_Summary>
"CodeClass,Name,Accession,Count"
"Endogenous,BLK,NM_001330465.1,6"
"Endogenous,CCL14,NM_032962.4,2421"
"Endogenous,CCNB1,NM_031966.2,309"
"Endogenous,STAT2,NM_005419.2,3581"
"Endogenous,IKBKB,NM_001190720.2,601"
"Endogenous,ZEB2,NM_001171653.1,1391"
"Endogenous,LRRC32,NM_005512.2,317"
"Endogenous,IL22RA1,NM_021258.2,89"
"Endogenous,ELOB,NM_007108.2,109"
"Endogenous,ITGA1,NM_181501.1,647"
"Endogenous,IL24,NM_001185158.1,20"
"Endogenous,PVRIG,NM_024070.3,305"
"Endogenous,RB1,NM_000321.2,931"
"Endogenous,SRP54,NM_001146282.1,468"
"Endogenous,ICAM3,NM_002162.3,311"
"Endogenous,CCR5,NM_000579.3,116"
"Endogenous,CTLA4,NM_001037631.2,22"
"Endogenous,GLS,NM_014905.4,692"
"Endogenous,ITGAE,NM_002208.4,456"
"Endogenous,MET,NM_000245.2,1159"
"Endogenous,WNT3A,NM_033131.3,17"
"Endogenous,TYMP,NM_001113755.2,2964"
"Endogenous,IFI16,NM_001206567.1,1022"
"Endogenous,PVR,NM_001135768.2,353"
"Endogenous,P4HA2,NM_001017973.1,209"
"Endogenous,BRIP1,NM_032043.2,125"
"Endogenous,ESR1,NM_000125.2,3720"
"Endogenous,DAB2,NM_001244871.1,711"
"Endogenous,DUSP1,NM_004417.3,1403"
"Endogenous,CD8B,NM_172213.2,93"
"Endogenous,ACVR1C,NM_145259.2,47"
"Endogenous,IL15,NM_000585.4,42"
"Endogenous,KIR3DL1,NM_001322168.1,22"
"Endogenous,CDH1,NM_004360.3,7733"
"Endogenous,HES1,NM_005524.2,2566"
"Endogenous,IHH,NM_002181.2,20"
"Endogenous,CCL19,NM_006274.2,110"
"Endogenous,C2,NM_000063.5,82"
"Endogenous,TLR7,NM_016562.3,37"
"Endogenous,IL2RA,NM_000417.2,31"
"Endogenous,PRKAA2,NM_006252.3,187"
"Endogenous,COL11A2,NM_001163771.1,58"
"Endogenous,TNFRSF10D,NM_003840.4,81"
"Endogenous,SIGLEC8,NM_014442.2,22"
"Endogenous,PC,NM_000920.3,1023"
"Endogenous,IL17A,NM_002190.2,77"
"Endogenous,GLI1,NM_005269.2,124"
"Endogenous,GNG4,NM_001098721.1,17"
"Endogenous,LDHB,NM_001174097.2,2565"
"Endogenous,DTX4,NM_015177.1,330"
"Endogenous,CD3G,NM_000073.2,17"
"Endogenous,S100A8,NM_002964.4,249"
"Endogenous,ZC3H12A,NM_025079.2,186"
"Endogenous,IER3,NM_003897.3,2538"
"Endogenous,CD4,NM_000616.4,148"
"Endogenous,S100A12,NM_005621.1,60"
"Endogenous,CD6,NM_001254751.1,68"
"Endogenous,CD163,NM_203416.2,462"
"Endogenous,DUSP2,NM_004418.3,73"
"Endogenous,HERC6,NM_001165136.1,376"
"Endogenous,MRC1,NM_002438.2,320"
"Endogenous,DLL4,NM_019074.2,252"
"Endogenous,SAMSN1,NM_001256370.1,114"
"Endogenous,CD28,NM_001243077.1,80"
"Endogenous,TAP2,NM_018833.2,860"
"Endogenous,ICOS,NM_012092.3,17"
"Endogenous,TNFSF12,NM_003809.2,692"
"Endogenous,IFITM2,NM_006435.2,2987"
"Endogenous,DNMT1,NM_001130823.2,1553"
"Endogenous,TNFSF8,NM_001244.3,49"
"Endogenous,TGFB2,NM_001135599.3,246"
"Endogenous,TMEM140,NM_018295.3,176"
"Endogenous,COL11A1,NM_001854.3,41"
"Endogenous,GIMAP6,NR_024115.1,231"
"Endogenous,IRF4,NM_002460.1,103"
"Endogenous,BNIP3,NM_004052.3,332"
"Endogenous,FPR3,NM_002030.4,231"
"Endogenous,HLA-C,NM_002117.4,6150"
"Endogenous,VEGFC,NM_005429.4,307"
"Endogenous,SIGLEC1,NM_023068.3,296"
"Endogenous,BID,NM_001196.3,196"
"Endogenous,MAPK10,NM_001318067.1,113"
"Endogenous,FCN1,NM_002003.4,118"
"Endogenous,H2AFX,NM_002105.2,163"
"Endogenous,CBLC,NM_001130852.1,82"
"Endogenous,CASP3,NM_032991.2,670"
"Endogenous,PIAS4,NM_015897.2,597"
"Endogenous,HLA-DRA,NM_019111.3,6505"
"Endogenous,ULBP2,NM_025217.2,57"
"Endogenous,CASP1,NM_001223.4,368"
"Endogenous,MS4A2,NM_000139.3,66"
"Endogenous,HSD11B1,NM_181755.2,39"
"Endogenous,GAS1,NM_002048.2,1034"
"Endogenous,FUT4,NM_002033.3,163"
"Endogenous,CSF1,NM_000757.5,812"
"Endogenous,FAM30A,NR_026800.2,50"
"Endogenous,ITPK1,NM_001142593.2,818"
"Endogenous,BCAT1,NM_005504.6,83"
"Endogenous,CD80,NM_005191.3,56"
"Endogenous,C1QB,NM_000491.3,1642"
"Endogenous,RELN,NM_005045.3,419"
"Endogenous,ICAM5,NM_003259.3,63"
"Endogenous,MAML2,NM_032427.1,385"
"Endogenous,OLR1,NM_002543.3,59"
"Endogenous,NFKBIE,NM_004556.2,143"
"Endogenous,WNT11,XM_011545241.2,70"
"Endogenous,LILRA3,NM_001172654.2,15"
"Endogenous,TNFSF13B,NM_001145645.2,174"
"Endogenous,TDO2,NM_005651.3,26"
"Endogenous,MAP3K5,NM_005923.3,613"
"Endogenous,HLA-F,NM_001098479.1,666"
"Endogenous,CD3E,NM_000733.3,106"
"Endogenous,RRM2,NM_001034.1,451"
"Endogenous,C7,NM_000587.2,156"
"Endogenous,TNFRSF14,NM_003820.3,1726"
"Endogenous,FCGRT,NM_004107.4,2857"
"Endogenous,WNT2,NM_003391.2,100"
"Endogenous,MICB,NM_005931.3,165"
"Endogenous,HMGA1,NM_145902.2,642"
"Endogenous,IL21R,NM_021798.3,16"
"Endogenous,CD300A,NM_001256841.1,148"
"Endogenous,TWIST1,NM_000474.3,97"
"Endogenous,IL1RN,NM_000577.3,141"
"Endogenous,CXCL1,NM_001511.3,199"
"Endogenous,SFXN1,NM_001322977.1,732"
"Endogenous,GNLY,NM_012483.3,134"
"Endogenous,NID2,NM_007361.3,565"
"Endogenous,NECTIN1,NM_002855.4,2622"
"Endogenous,SERPINA1,NM_001127702.1,8474"
"Endogenous,PDGFB,NM_002608.2,119"
"Endogenous,HLA-B,NM_005514.6,29639"
"Endogenous,VCAM1,NM_001078.3,625"
"Endogenous,HLA-DPB1,NM_002121.5,3055"
"Endogenous,HLA-DOA,NM_002119.3,105"
"Endogenous,GBP2,NM_004120.4,430"
"Endogenous,ATM,NM_000051.3,1465"
"Endogenous,PSMB8,NM_004159.4,1017"
"Endogenous,MLH1,NM_000249.2,799"
"Endogenous,PLA1A,NM_015900.2,36"
"Endogenous,NT5E,NM_002526.3,289"
"Endogenous,PALMD,NM_017734.4,575"
"Endogenous,UBA7,NM_003335.2,620"
"Endogenous,PIK3CD,NM_001350234.1,142"
"Endogenous,NOD2,NM_022162.1,137"
"Endogenous,CEACAM3,NM_001277163.2,26"
"Endogenous,RIPK3,NM_006871.3,90"
"Endogenous,IL1R2,NR_048564.1,46"
"Endogenous,JAK1,NM_002227.1,2933"
"Endogenous,ENO1,NM_001428.3,8845"
"Endogenous,LILRA1,NM_001278318.1,51"
"Endogenous,BBS1,NM_024649.4,406"
"Endogenous,MYD88,NM_002468.3,1092"
"Endogenous,CXCR3,NM_001142797.1,32"
"Endogenous,CD1C,NM_001765.2,68"
"Endogenous,TLR9,NM_017442.2,45"
"Endogenous,CCL7,NM_006273.3,44"
"Endogenous,CPA3,NM_001870.2,288"
"Endogenous,SH2D1A,NM_001114937.2,37"
"Endogenous,CCR4,NM_005508.4,55"
"Endogenous,HDAC4,NM_006037.3,269"
"Endogenous,POLD1,NM_001256849.1,147"
"Endogenous,PTPN11,NM_001330437.1,2215"
"Endogenous,JAK2,NM_004972.2,2467"
"Endogenous,WNT10A,NM_025216.2,44"
"Endogenous,ITGB2,NM_000211.3,752"
"Endogenous,TYMS,NM_001071.1,412"
"Endogenous,KAT2B,NM_003884.4,1221"
"Endogenous,ITGA6,NM_001316306.1,1882"
"Endogenous,TBX21,NM_013351.1,28"
"Endogenous,BRCA1,NM_007294.3,163"
"Endogenous,COL17A1,NM_000494.3,4401"
"Endogenous,BIRC3,NM_001165.4,65"
"Endogenous,KRAS,NM_004985.3,979"
"Endogenous,IL11RA,NM_147162.1,585"
"Endogenous,SIRPA,NM_001040023.1,630"
"Endogenous,CEBPB,NM_005194.3,2224"
"Endogenous,VTCN1,NM_001253849.1,2273"
"Endogenous,SGK1,NM_005627.3,1200"
"Endogenous,NLRC5,NM_032206.4,240"
"Endogenous,CCL8,NM_005623.2,131"
"Endogenous,TRAF1,NM_001190945.1,204"
"Endogenous,ADAM12,NM_003474.5,1374"
"Endogenous,MMRN2,NM_024756.2,616"
"Endogenous,PTGS2,NM_000963.1,129"
"Endogenous,SMAD5,NM_005903.5,1463"
"Endogenous,LCK,NM_005356.4,92"
"Endogenous,ITGB3,NM_000212.2,128"
"Endogenous,FCGR2B,NM_001002273.1,220"
"Endogenous,NRAS,NM_002524.4,1238"
"Endogenous,IL34,NM_001172771.1,297"
"Endogenous,LAMA1,NM_005559.3,240"
"Endogenous,CLEC4E,NM_014358.3,72"
"Endogenous,IL18R1,NM_001282399.1,43"
"Endogenous,MFNG,NM_002405.3,119"
"Endogenous,TTC30A,NM_152275.3,364"
"Endogenous,TNFRSF10C,NM_003841.3,302"
"Positive,POS_C(8),ERCC_00002.1,2453"
"Positive,POS_A(128),ERCC_00117.1,27681"
"Positive,POS_F(0.125),ERCC_00034.1,46"
"Positive,POS_D(2),ERCC_00092.1,470"
"Positive,POS_B(32),ERCC_00112.1,10228"
"Positive,POS_E(0.5),ERCC_00035.1,103"
"Negative,NEG_C(0),ERCC_00019.1,13"
"Negative,NEG_D(0),ERCC_00076.1,17"
"Negative,NEG_E(0),ERCC_00098.1,16"
"Negative,NEG_A(0),ERCC_00096.1,12"
"Negative,NEG_H(0),ERCC_00154.1,11"
"Negative,NEG_G(0),ERCC_00144.1,7"
"Negative,NEG_F(0),ERCC_00126.1,19"
"Negative,NEG_B(0),ERCC_00041.1,10"
"Housekeeping,UBB,NM_018955.3,13464"
"Housekeeping,PUM1,NM_001020658.1,3278"
"Housekeeping,TLK2,NM_006852.3,561"
"Housekeeping,DNAJC14,NM_032364.5,1057"
"Housekeeping,SF3A1,NM_005877.4,1616"
"Housekeeping,POLR2A,NM_000937.2,3813"
"Housekeeping,SDHA,NM_004168.3,2417"
"Housekeeping,STK11IP,NM_052902.2,470"
"Housekeeping,NRDE2,NM_017970.3,589"
"Housekeeping,TBP,NM_001172085.1,737"
"Housekeeping,OAZ1,NM_004152.2,7198"
"Housekeeping,TBC1D10B,NM_015527.3,578"
"Housekeeping,GUSB,NM_000181.1,979"
"Housekeeping,PSMC4,NM_006503.2,1253"
"Housekeeping,TFRC,NM_003234.1,971"
"Housekeeping,ABCF1,NM_001090.2,901"
"Housekeeping,TMUB2,NM_177441.2,628"
"Housekeeping,MRPL19,NM_014763.3,771"
"Housekeeping,G6PD,NM_000402.4,336"
"Housekeeping,ERCC3,NM_000122.1,1321"
</Code_Summary>
<Messages>
</Messages>
